baseline,batch_size,graph,algorithm,measurement_idx,value1,value2
run_absl_btree_set,1000000,soc-LiveJournal1,BFS,0,0.00799,0.011721
run_absl_btree_set,1000000,soc-LiveJournal1,BFS,1,0.008843,0.010916
run_absl_btree_set,1000000,soc-LiveJournal1,BFS,2,0.008727,0.010922
run_absl_btree_set,1000000,soc-LiveJournal1,BFS,3,0.0087,0.010946
run_absl_btree_set,1000000,soc-LiveJournal1,BFS,4,0.008745,0.010802
run_absl_btree_set,1000000,soc-LiveJournal1,BFS,5,0.008977,0.010976
run_absl_btree_set,1000000,soc-LiveJournal1,BFS,6,0.008826,0.010837
run_absl_btree_set,1000000,soc-LiveJournal1,BFS,7,0.008818,0.011107
run_absl_btree_set,1000000,soc-LiveJournal1,BFS,8,0.009093,0.010941
run_absl_btree_set,1000000,soc-LiveJournal1,BFS,9,0.009127,0.01085
run_absl_btree_set,1000000,soc-LiveJournal1,LabelPropagation,0,0.0079,0.024588
run_absl_btree_set,1000000,soc-LiveJournal1,LabelPropagation,1,0.008462,0.025006
run_absl_btree_set,1000000,soc-LiveJournal1,LabelPropagation,2,0.008713,0.025729
run_absl_btree_set,1000000,soc-LiveJournal1,LabelPropagation,3,0.00846,0.025643
run_absl_btree_set,1000000,soc-LiveJournal1,LabelPropagation,4,0.008816,0.025848
run_absl_btree_set,1000000,soc-LiveJournal1,LabelPropagation,5,0.008777,0.026848
run_absl_btree_set,1000000,soc-LiveJournal1,LabelPropagation,6,0.008736,0.026574
run_absl_btree_set,1000000,soc-LiveJournal1,LabelPropagation,7,0.008986,0.026904
run_absl_btree_set,1000000,soc-LiveJournal1,LabelPropagation,8,0.008747,0.027047
run_absl_btree_set,1000000,soc-LiveJournal1,LabelPropagation,9,0.008932,0.031801
run_absl_btree_set,1000000,soc-LiveJournal1,PageRank,0,0.007948,0.195702
run_absl_btree_set,1000000,soc-LiveJournal1,PageRank,1,0.009105,0.201532
run_absl_btree_set,1000000,soc-LiveJournal1,PageRank,2,0.009225,0.19821
run_absl_btree_set,1000000,soc-LiveJournal1,PageRank,3,0.009333,0.207872
run_absl_btree_set,1000000,soc-LiveJournal1,PageRank,4,0.009251,0.211286
run_absl_btree_set,1000000,soc-LiveJournal1,PageRank,5,0.009297,0.20773
run_absl_btree_set,1000000,soc-LiveJournal1,PageRank,6,0.009074,0.210889
run_absl_btree_set,1000000,soc-LiveJournal1,PageRank,7,0.009432,0.216465
run_absl_btree_set,1000000,soc-LiveJournal1,PageRank,8,0.009321,0.222523
run_absl_btree_set,1000000,soc-LiveJournal1,PageRank,9,0.010368,0.223931
run_absl_btree_set,1000000,soc-LiveJournal1,wBFS_unweighted,0,0.008733,5.320238
run_absl_btree_set,1000000,soc-LiveJournal1,wBFS_unweighted,1,0.010132,5.34767
run_absl_btree_set,1000000,soc-LiveJournal1,wBFS_unweighted,2,0.013352,5.463771
run_absl_btree_set,1000000,soc-LiveJournal1,wBFS_unweighted,3,0.012382,5.515656
run_absl_btree_set,1000000,soc-LiveJournal1,wBFS_unweighted,4,0.011759,5.438719
run_absl_btree_set,1000000,soc-LiveJournal1,wBFS_unweighted,5,0.011671,5.391074
run_absl_btree_set,1000000,soc-LiveJournal1,wBFS_unweighted,6,0.010761,5.306094
run_absl_btree_set,1000000,soc-LiveJournal1,wBFS_unweighted,7,0.011336,5.556444
run_absl_btree_set,1000000,soc-LiveJournal1,wBFS_unweighted,8,0.012035,5.542042
run_absl_btree_set,1000000,soc-LiveJournal1,wBFS_unweighted,9,0.010986,5.271324
run_absl_btree_set,1000000,twitter-unique-undir,BFS,0,0.047455,0.10856
run_absl_btree_set,1000000,twitter-unique-undir,BFS,1,0.053893,0.103208
run_absl_btree_set,1000000,twitter-unique-undir,BFS,2,0.051396,0.103744
run_absl_btree_set,1000000,twitter-unique-undir,BFS,3,0.048316,0.102838
run_absl_btree_set,1000000,twitter-unique-undir,BFS,4,0.054736,0.104306
run_absl_btree_set,1000000,twitter-unique-undir,BFS,5,0.053628,0.098738
run_absl_btree_set,1000000,twitter-unique-undir,BFS,6,0.061407,0.097924
run_absl_btree_set,1000000,twitter-unique-undir,BFS,7,0.044815,0.098778
run_absl_btree_set,1000000,twitter-unique-undir,BFS,8,0.052173,0.098959
run_absl_btree_set,1000000,twitter-unique-undir,BFS,9,0.051403,0.099723
run_absl_btree_set,1000000,twitter-unique-undir,LabelPropagation,0,0.043414,0.835576
run_absl_btree_set,1000000,twitter-unique-undir,LabelPropagation,1,0.048201,0.835861
run_absl_btree_set,1000000,twitter-unique-undir,LabelPropagation,2,0.047939,0.852133
run_absl_btree_set,1000000,twitter-unique-undir,LabelPropagation,3,0.048309,0.856233
run_absl_btree_set,1000000,twitter-unique-undir,LabelPropagation,4,0.052636,0.858157
run_absl_btree_set,1000000,twitter-unique-undir,LabelPropagation,5,0.055261,0.85713
run_absl_btree_set,1000000,twitter-unique-undir,LabelPropagation,6,0.063037,0.851367
run_absl_btree_set,1000000,twitter-unique-undir,LabelPropagation,7,0.045026,0.858627
run_absl_btree_set,1000000,twitter-unique-undir,LabelPropagation,8,0.058395,0.855783
run_absl_btree_set,1000000,twitter-unique-undir,LabelPropagation,9,0.066179,0.881241
run_absl_btree_set,1000000,twitter-unique-undir,PageRank,0,0.042513,6.766178
run_absl_btree_set,1000000,twitter-unique-undir,PageRank,1,0.054412,6.650395
run_absl_btree_set,1000000,twitter-unique-undir,PageRank,2,0.051623,6.545375
run_absl_btree_set,1000000,twitter-unique-undir,PageRank,3,0.048555,6.565046
run_absl_btree_set,1000000,twitter-unique-undir,PageRank,4,0.048945,6.589926
run_absl_btree_set,1000000,twitter-unique-undir,PageRank,5,0.050749,6.595127
run_absl_btree_set,1000000,twitter-unique-undir,PageRank,6,0.055749,6.614809
run_absl_btree_set,1000000,twitter-unique-undir,PageRank,7,0.03666,6.633715
run_absl_btree_set,1000000,twitter-unique-undir,PageRank,8,0.049197,7.305825
run_absl_btree_set,1000000,twitter-unique-undir,PageRank,9,0.048403,7.967783
run_absl_btree_set,1000000,twitter-unique-undir,wBFS_unweighted,0,0.045299,33.449853
run_absl_btree_set,1000000,twitter-unique-undir,wBFS_unweighted,1,0.052372,31.79655
run_absl_btree_set,1000000,twitter-unique-undir,wBFS_unweighted,2,0.037958,31.312129
run_absl_btree_set,1000000,twitter-unique-undir,wBFS_unweighted,3,0.036148,31.54442
run_absl_btree_set,1000000,twitter-unique-undir,wBFS_unweighted,4,0.04146,31.562689
run_absl_btree_set,1000000,twitter-unique-undir,wBFS_unweighted,5,0.042312,31.592384
run_absl_btree_set,1000000,twitter-unique-undir,wBFS_unweighted,6,0.050661,31.21965
run_absl_btree_set,1000000,twitter-unique-undir,wBFS_unweighted,7,0.028568,31.324825
run_absl_btree_set,1000000,twitter-unique-undir,wBFS_unweighted,8,0.037127,31.812804
run_absl_btree_set,1000000,twitter-unique-undir,wBFS_unweighted,9,0.035661,31.617584
run_absl_flat_hash_set,1,cit-Patents,BFS,0,2e-06,0.027123
run_absl_flat_hash_set,1,cit-Patents,BFS,1,4e-06,0.014201
run_absl_flat_hash_set,1,cit-Patents,BFS,2,5e-06,0.014101
run_absl_flat_hash_set,1,cit-Patents,BFS,3,4e-06,0.014379
run_absl_flat_hash_set,1,cit-Patents,BFS,4,6e-06,0.014074
run_absl_flat_hash_set,1,cit-Patents,BFS,5,5e-06,0.014011
run_absl_flat_hash_set,1,cit-Patents,BFS,6,4e-06,0.014082
run_absl_flat_hash_set,1,cit-Patents,BFS,7,5e-06,0.014016
run_absl_flat_hash_set,1,cit-Patents,BFS,8,6e-06,0.014031
run_absl_flat_hash_set,1,cit-Patents,BFS,9,5e-06,0.014052
run_absl_flat_hash_set,1,cit-Patents,LabelPropagation,0,1e-06,0.027294
run_absl_flat_hash_set,1,cit-Patents,LabelPropagation,1,4e-06,0.02032
run_absl_flat_hash_set,1,cit-Patents,LabelPropagation,2,5e-06,0.01985
run_absl_flat_hash_set,1,cit-Patents,LabelPropagation,3,5e-06,0.019661
run_absl_flat_hash_set,1,cit-Patents,LabelPropagation,4,5e-06,0.019858
run_absl_flat_hash_set,1,cit-Patents,LabelPropagation,5,5e-06,0.019684
run_absl_flat_hash_set,1,cit-Patents,LabelPropagation,6,5e-06,0.019544
run_absl_flat_hash_set,1,cit-Patents,LabelPropagation,7,5e-06,0.019934
run_absl_flat_hash_set,1,cit-Patents,LabelPropagation,8,4e-06,0.022424
run_absl_flat_hash_set,1,cit-Patents,LabelPropagation,9,4e-06,0.019787
run_absl_flat_hash_set,1,cit-Patents,PageRank,0,1e-06,0.208776
run_absl_flat_hash_set,1,cit-Patents,PageRank,1,4e-06,0.214929
run_absl_flat_hash_set,1,cit-Patents,PageRank,2,4e-06,0.201444
run_absl_flat_hash_set,1,cit-Patents,PageRank,3,4e-06,0.202649
run_absl_flat_hash_set,1,cit-Patents,PageRank,4,5e-06,0.211042
run_absl_flat_hash_set,1,cit-Patents,PageRank,5,5e-06,0.195168
run_absl_flat_hash_set,1,cit-Patents,PageRank,6,5e-06,0.190114
run_absl_flat_hash_set,1,cit-Patents,PageRank,7,2.1e-05,0.193071
run_absl_flat_hash_set,1,cit-Patents,PageRank,8,3e-06,0.190499
run_absl_flat_hash_set,1,cit-Patents,PageRank,9,5e-06,0.190613
run_absl_flat_hash_set,1,cit-Patents,wBFS_unweighted,0,2e-06,4.536315
run_absl_flat_hash_set,1,cit-Patents,wBFS_unweighted,1,4e-06,4.479798
run_absl_flat_hash_set,1,cit-Patents,wBFS_unweighted,2,3e-06,4.54241
run_absl_flat_hash_set,1,cit-Patents,wBFS_unweighted,3,4e-06,4.555029
run_absl_flat_hash_set,1,cit-Patents,wBFS_unweighted,4,3e-06,4.502698
run_absl_flat_hash_set,1,cit-Patents,wBFS_unweighted,5,3e-06,4.484737
run_absl_flat_hash_set,1,cit-Patents,wBFS_unweighted,6,5e-06,4.512114
run_absl_flat_hash_set,1,cit-Patents,wBFS_unweighted,7,4e-06,4.557609
run_absl_flat_hash_set,1,cit-Patents,wBFS_unweighted,8,3e-06,4.483737
run_absl_flat_hash_set,1,cit-Patents,wBFS_unweighted,9,3e-06,4.510559
run_absl_flat_hash_set,1,com-friendster,BFS,0,3e-06,4.157814
run_absl_flat_hash_set,1,com-friendster,BFS,1,5e-06,3.855134
run_absl_flat_hash_set,1,com-friendster,BFS,2,5.2e-05,3.869826
run_absl_flat_hash_set,1,com-friendster,BFS,3,4e-06,3.874031
run_absl_flat_hash_set,1,com-friendster,BFS,4,3e-06,3.884474
run_absl_flat_hash_set,1,com-friendster,BFS,5,4e-06,3.891808
run_absl_flat_hash_set,1,com-friendster,BFS,6,4e-06,3.886436
run_absl_flat_hash_set,1,com-friendster,BFS,7,4e-06,3.885772
run_absl_flat_hash_set,1,com-friendster,BFS,8,4e-06,3.876859
run_absl_flat_hash_set,1,com-friendster,BFS,9,6e-06,3.879998
run_absl_flat_hash_set,1,com-friendster,LabelPropagation,0,2e-06,4.868266
run_absl_flat_hash_set,1,com-friendster,LabelPropagation,1,4e-06,4.557143
run_absl_flat_hash_set,1,com-friendster,LabelPropagation,2,4e-06,4.638102
run_absl_flat_hash_set,1,com-friendster,LabelPropagation,3,6e-06,4.628153
run_absl_flat_hash_set,1,com-friendster,LabelPropagation,4,4e-06,4.617866
run_absl_flat_hash_set,1,com-friendster,LabelPropagation,5,5e-06,4.568575
run_absl_flat_hash_set,1,com-friendster,LabelPropagation,6,6e-06,4.603777
run_absl_flat_hash_set,1,com-friendster,LabelPropagation,7,5e-06,4.620236
run_absl_flat_hash_set,1,com-friendster,LabelPropagation,8,6e-06,4.597532
run_absl_flat_hash_set,1,com-friendster,LabelPropagation,9,8e-06,4.570864
run_absl_flat_hash_set,1,com-friendster,PageRank,0,2e-06,36.765944
run_absl_flat_hash_set,1,com-friendster,PageRank,1,6e-06,29.565596
run_absl_flat_hash_set,1,com-friendster,PageRank,2,6e-06,38.615408
run_absl_flat_hash_set,1,com-friendster,PageRank,3,4e-06,40.265957
run_absl_flat_hash_set,1,com-friendster,PageRank,4,5e-06,38.675956
run_absl_flat_hash_set,1,com-friendster,PageRank,5,4e-06,31.973375
run_absl_flat_hash_set,1,com-friendster,PageRank,6,5e-06,36.968628
run_absl_flat_hash_set,1,com-friendster,PageRank,7,5e-06,34.560158
run_absl_flat_hash_set,1,com-friendster,PageRank,8,5e-06,40.374515
run_absl_flat_hash_set,1,com-friendster,PageRank,9,4e-06,37.093382
run_absl_flat_hash_set,1,com-friendster,wBFS_unweighted,0,2e-06,58.417656
run_absl_flat_hash_set,1,com-friendster,wBFS_unweighted,1,4e-06,63.658536
run_absl_flat_hash_set,1,com-friendster,wBFS_unweighted,2,4e-06,61.586323
run_absl_flat_hash_set,1,com-friendster,wBFS_unweighted,3,4e-06,80.428144
run_absl_flat_hash_set,1,com-friendster,wBFS_unweighted,4,3e-06,59.316234
run_absl_flat_hash_set,1,com-friendster,wBFS_unweighted,5,4e-06,81.013764
run_absl_flat_hash_set,1,com-friendster,wBFS_unweighted,6,4e-06,78.711246
run_absl_flat_hash_set,1,com-friendster,wBFS_unweighted,7,4e-06,90.251056
run_absl_flat_hash_set,1,com-friendster,wBFS_unweighted,8,3e-06,89.863372
run_absl_flat_hash_set,1,com-friendster,wBFS_unweighted,9,5e-06,87.077055
run_absl_flat_hash_set,1,com-orkut.ungraph,BFS,0,1e-06,0.017488
run_absl_flat_hash_set,1,com-orkut.ungraph,BFS,1,5e-06,0.011995
run_absl_flat_hash_set,1,com-orkut.ungraph,BFS,2,4e-06,0.011839
run_absl_flat_hash_set,1,com-orkut.ungraph,BFS,3,3e-06,0.011938
run_absl_flat_hash_set,1,com-orkut.ungraph,BFS,4,2e-06,0.01331
run_absl_flat_hash_set,1,com-orkut.ungraph,BFS,5,3e-06,0.012651
run_absl_flat_hash_set,1,com-orkut.ungraph,BFS,6,5e-06,0.012135
run_absl_flat_hash_set,1,com-orkut.ungraph,BFS,7,2e-06,0.011915
run_absl_flat_hash_set,1,com-orkut.ungraph,BFS,8,4e-06,0.012002
run_absl_flat_hash_set,1,com-orkut.ungraph,BFS,9,8e-06,0.013162
run_absl_flat_hash_set,1,com-orkut.ungraph,LabelPropagation,0,2e-06,0.052606
run_absl_flat_hash_set,1,com-orkut.ungraph,LabelPropagation,1,5e-06,0.043823
run_absl_flat_hash_set,1,com-orkut.ungraph,LabelPropagation,2,5e-06,0.043609
run_absl_flat_hash_set,1,com-orkut.ungraph,LabelPropagation,3,5e-06,0.043121
run_absl_flat_hash_set,1,com-orkut.ungraph,LabelPropagation,4,3e-06,0.043938
run_absl_flat_hash_set,1,com-orkut.ungraph,LabelPropagation,5,3e-06,0.044536
run_absl_flat_hash_set,1,com-orkut.ungraph,LabelPropagation,6,6e-06,0.044679
run_absl_flat_hash_set,1,com-orkut.ungraph,LabelPropagation,7,3e-06,0.043541
run_absl_flat_hash_set,1,com-orkut.ungraph,LabelPropagation,8,3e-06,0.043896
run_absl_flat_hash_set,1,com-orkut.ungraph,LabelPropagation,9,7e-06,0.043881
run_absl_flat_hash_set,1,com-orkut.ungraph,PageRank,0,1e-06,0.362363
run_absl_flat_hash_set,1,com-orkut.ungraph,PageRank,1,6e-06,0.402091
run_absl_flat_hash_set,1,com-orkut.ungraph,PageRank,2,5e-06,0.383475
run_absl_flat_hash_set,1,com-orkut.ungraph,PageRank,3,6e-06,0.353625
run_absl_flat_hash_set,1,com-orkut.ungraph,PageRank,4,4e-06,0.349474
run_absl_flat_hash_set,1,com-orkut.ungraph,PageRank,5,3e-06,0.344621
run_absl_flat_hash_set,1,com-orkut.ungraph,PageRank,6,5e-06,0.345733
run_absl_flat_hash_set,1,com-orkut.ungraph,PageRank,7,4e-06,0.354625
run_absl_flat_hash_set,1,com-orkut.ungraph,PageRank,8,5e-06,0.344215
run_absl_flat_hash_set,1,com-orkut.ungraph,PageRank,9,5e-06,0.347672
run_absl_flat_hash_set,1,com-orkut.ungraph,wBFS_unweighted,0,1e-06,3.540805
run_absl_flat_hash_set,1,com-orkut.ungraph,wBFS_unweighted,1,4e-06,3.41386
run_absl_flat_hash_set,1,com-orkut.ungraph,wBFS_unweighted,2,4e-06,3.392912
run_absl_flat_hash_set,1,com-orkut.ungraph,wBFS_unweighted,3,5e-06,3.390973
run_absl_flat_hash_set,1,com-orkut.ungraph,wBFS_unweighted,4,4e-06,3.349246
run_absl_flat_hash_set,1,com-orkut.ungraph,wBFS_unweighted,5,5e-06,3.32019
run_absl_flat_hash_set,1,com-orkut.ungraph,wBFS_unweighted,6,4e-06,3.316089
run_absl_flat_hash_set,1,com-orkut.ungraph,wBFS_unweighted,7,4e-06,3.321001
run_absl_flat_hash_set,1,com-orkut.ungraph,wBFS_unweighted,8,5e-06,3.36813
run_absl_flat_hash_set,1,com-orkut.ungraph,wBFS_unweighted,9,4e-06,3.352406
run_absl_flat_hash_set,1,soc-LiveJournal1,BFS,0,2e-06,0.018343
run_absl_flat_hash_set,1,soc-LiveJournal1,BFS,1,4e-06,0.01196
run_absl_flat_hash_set,1,soc-LiveJournal1,BFS,2,6e-06,0.011631
run_absl_flat_hash_set,1,soc-LiveJournal1,BFS,3,3e-06,0.01191
run_absl_flat_hash_set,1,soc-LiveJournal1,BFS,4,4e-06,0.01193
run_absl_flat_hash_set,1,soc-LiveJournal1,BFS,5,5e-06,0.011862
run_absl_flat_hash_set,1,soc-LiveJournal1,BFS,6,1.1e-05,0.011881
run_absl_flat_hash_set,1,soc-LiveJournal1,BFS,7,5e-06,0.011736
run_absl_flat_hash_set,1,soc-LiveJournal1,BFS,8,6e-06,0.011983
run_absl_flat_hash_set,1,soc-LiveJournal1,BFS,9,3e-06,0.01186
run_absl_flat_hash_set,1,soc-LiveJournal1,LabelPropagation,0,1e-06,0.034217
run_absl_flat_hash_set,1,soc-LiveJournal1,LabelPropagation,1,3e-06,0.030679
run_absl_flat_hash_set,1,soc-LiveJournal1,LabelPropagation,2,4e-06,0.030398
run_absl_flat_hash_set,1,soc-LiveJournal1,LabelPropagation,3,5e-06,0.030882
run_absl_flat_hash_set,1,soc-LiveJournal1,LabelPropagation,4,5e-06,0.030238
run_absl_flat_hash_set,1,soc-LiveJournal1,LabelPropagation,5,3e-06,0.030397
run_absl_flat_hash_set,1,soc-LiveJournal1,LabelPropagation,6,5e-06,0.030389
run_absl_flat_hash_set,1,soc-LiveJournal1,LabelPropagation,7,5e-06,0.0304
run_absl_flat_hash_set,1,soc-LiveJournal1,LabelPropagation,8,5e-06,0.030312
run_absl_flat_hash_set,1,soc-LiveJournal1,LabelPropagation,9,4e-06,0.030772
run_absl_flat_hash_set,1,soc-LiveJournal1,PageRank,0,2e-06,0.242652
run_absl_flat_hash_set,1,soc-LiveJournal1,PageRank,1,6e-06,0.229307
run_absl_flat_hash_set,1,soc-LiveJournal1,PageRank,2,5e-06,0.236934
run_absl_flat_hash_set,1,soc-LiveJournal1,PageRank,3,7e-06,0.2394
run_absl_flat_hash_set,1,soc-LiveJournal1,PageRank,4,7e-06,0.243995
run_absl_flat_hash_set,1,soc-LiveJournal1,PageRank,5,8e-06,0.236205
run_absl_flat_hash_set,1,soc-LiveJournal1,PageRank,6,3e-06,0.223976
run_absl_flat_hash_set,1,soc-LiveJournal1,PageRank,7,7e-06,0.221683
run_absl_flat_hash_set,1,soc-LiveJournal1,PageRank,8,9e-06,0.224888
run_absl_flat_hash_set,1,soc-LiveJournal1,PageRank,9,8e-06,0.231854
run_absl_flat_hash_set,1,soc-LiveJournal1,wBFS_unweighted,0,1e-06,4.840523
run_absl_flat_hash_set,1,soc-LiveJournal1,wBFS_unweighted,1,3e-06,4.713846
run_absl_flat_hash_set,1,soc-LiveJournal1,wBFS_unweighted,2,3e-06,4.718432
run_absl_flat_hash_set,1,soc-LiveJournal1,wBFS_unweighted,3,5e-06,4.719476
run_absl_flat_hash_set,1,soc-LiveJournal1,wBFS_unweighted,4,5e-06,4.736624
run_absl_flat_hash_set,1,soc-LiveJournal1,wBFS_unweighted,5,6e-06,4.805134
run_absl_flat_hash_set,1,soc-LiveJournal1,wBFS_unweighted,6,4e-06,4.736489
run_absl_flat_hash_set,1,soc-LiveJournal1,wBFS_unweighted,7,7e-06,4.7746
run_absl_flat_hash_set,1,soc-LiveJournal1,wBFS_unweighted,8,7e-06,4.751162
run_absl_flat_hash_set,1,soc-LiveJournal1,wBFS_unweighted,9,4e-06,4.738146
run_absl_flat_hash_set,1,twitter-unique-undir,BFS,0,2e-06,0.275295
run_absl_flat_hash_set,1,twitter-unique-undir,BFS,1,4e-06,0.167499
run_absl_flat_hash_set,1,twitter-unique-undir,BFS,2,4e-06,0.170558
run_absl_flat_hash_set,1,twitter-unique-undir,BFS,3,7e-06,0.168468
run_absl_flat_hash_set,1,twitter-unique-undir,BFS,4,5e-06,0.171652
run_absl_flat_hash_set,1,twitter-unique-undir,BFS,5,4e-06,0.170217
run_absl_flat_hash_set,1,twitter-unique-undir,BFS,6,3e-06,0.169493
run_absl_flat_hash_set,1,twitter-unique-undir,BFS,7,4e-06,0.165702
run_absl_flat_hash_set,1,twitter-unique-undir,BFS,8,3e-06,0.167789
run_absl_flat_hash_set,1,twitter-unique-undir,BFS,9,4e-06,0.173411
run_absl_flat_hash_set,1,twitter-unique-undir,LabelPropagation,0,2e-06,1.515498
run_absl_flat_hash_set,1,twitter-unique-undir,LabelPropagation,1,4e-06,1.443573
run_absl_flat_hash_set,1,twitter-unique-undir,LabelPropagation,2,3e-06,1.449665
run_absl_flat_hash_set,1,twitter-unique-undir,LabelPropagation,3,4e-06,1.44375
run_absl_flat_hash_set,1,twitter-unique-undir,LabelPropagation,4,4e-06,1.437579
run_absl_flat_hash_set,1,twitter-unique-undir,LabelPropagation,5,8e-06,1.441877
run_absl_flat_hash_set,1,twitter-unique-undir,LabelPropagation,6,5e-06,1.395622
run_absl_flat_hash_set,1,twitter-unique-undir,LabelPropagation,7,4e-06,1.408631
run_absl_flat_hash_set,1,twitter-unique-undir,LabelPropagation,8,7e-06,1.395815
run_absl_flat_hash_set,1,twitter-unique-undir,LabelPropagation,9,3e-06,1.399954
run_absl_flat_hash_set,1,twitter-unique-undir,PageRank,0,3e-06,11.225145
run_absl_flat_hash_set,1,twitter-unique-undir,PageRank,1,5e-06,10.400393
run_absl_flat_hash_set,1,twitter-unique-undir,PageRank,2,5e-06,10.048117
run_absl_flat_hash_set,1,twitter-unique-undir,PageRank,3,5e-06,9.996406
run_absl_flat_hash_set,1,twitter-unique-undir,PageRank,4,4e-06,9.940749
run_absl_flat_hash_set,1,twitter-unique-undir,PageRank,5,6e-06,9.857164
run_absl_flat_hash_set,1,twitter-unique-undir,PageRank,6,5e-06,9.751798
run_absl_flat_hash_set,1,twitter-unique-undir,PageRank,7,4e-06,10.277876
run_absl_flat_hash_set,1,twitter-unique-undir,PageRank,8,4e-06,14.34033
run_absl_flat_hash_set,1,twitter-unique-undir,PageRank,9,4e-06,15.231597
run_absl_flat_hash_set,1,twitter-unique-undir,wBFS_unweighted,0,1e-06,40.50499
run_absl_flat_hash_set,1,twitter-unique-undir,wBFS_unweighted,1,4e-06,39.769722
run_absl_flat_hash_set,1,twitter-unique-undir,wBFS_unweighted,2,3e-06,39.259943
run_absl_flat_hash_set,1,twitter-unique-undir,wBFS_unweighted,3,4e-06,39.025374
