baseline,graph,batch_size,measurement_idx,insert_time_PageRank,algorithm_time_PageRank,insert_time_LabelPropagation,algorithm_time_LabelPropagation,insert_time_wBFS_unweighted,algorithm_time_wBFS_unweighted,insert_time_BFS,algorithm_time_BFS
run_vector_cpam,twitter-unique-undir,10,6,7.7e-05,12.466509,6.2e-05,1.232773,5.8e-05,37.048143,5.6e-05,0.037031
run_vector_cpam,twitter-unique-undir,10,7,9.2e-05,13.301879,6.4e-05,1.197881,7.3e-05,36.501602,7.1e-05,0.037055
run_vector_cpam,twitter-unique-undir,10,8,0.0001,13.311451,8.6e-05,1.210637,8.2e-05,33.351292,8.5e-05,0.037669
run_vector_cpam,twitter-unique-undir,10,9,0.000102,13.461058,8.1e-05,1.190764,9.2e-05,26.171494,6.5e-05,0.037225
run_vector_cpam,com-friendster,10,0,3e-05,27.44379,2.9e-05,6.464863,3.2e-05,62.091498,4.6e-05,2.054343
run_vector_cpam,com-friendster,10,1,5.8e-05,28.959724,4.9e-05,8.16724,4e-05,80.569296,4.3e-05,1.396158
run_vector_cpam,com-friendster,10,2,0.00031,32.346059,4.9e-05,9.628305,4.6e-05,75.285882,4.5e-05,1.386208
run_vector_cpam,com-friendster,10,3,5.3e-05,33.418884,4e-05,9.504688,8.7e-05,70.273513,4.6e-05,1.377024
run_vector_cpam,com-friendster,10,4,8.3e-05,33.574501,4e-05,8.72759,3.8e-05,76.926167,9.3e-05,1.342953
run_vector_cpam,com-friendster,10,5,5.1e-05,23.801891,4.2e-05,8.63926,4.1e-05,86.611301,4.5e-05,1.35263
run_vector_cpam,com-friendster,10,6,6e-05,29.453288,4.8e-05,8.845462,4.5e-05,79.768358,4.5e-05,1.398816
run_vector_cpam,com-friendster,10,7,5.7e-05,34.238501,4.9e-05,9.855329,4.3e-05,79.585022,4.5e-05,1.421519
run_vector_cpam,com-friendster,10,8,4.6e-05,38.078206,3.9e-05,9.927994,3.8e-05,95.530707,4.2e-05,1.429014
run_vector_cpam,com-friendster,10,9,5.6e-05,36.521493,4.1e-05,10.99364,4.5e-05,86.89492,4.8e-05,1.435548
run_vector_cpam,com-orkut.ungraph,100,0,3.8e-05,0.229917,3.6e-05,0.038326,3.9e-05,3.028913,4.1e-05,0.006317
run_vector_cpam,com-orkut.ungraph,100,1,6.4e-05,0.23454,4.5e-05,0.03795,7e-05,3.063403,4.7e-05,0.004845
run_vector_cpam,com-orkut.ungraph,100,2,9.6e-05,0.229281,5.4e-05,0.038385,7.6e-05,3.023647,4.1e-05,0.004766
run_vector_cpam,com-orkut.ungraph,100,3,5.4e-05,0.238206,4.9e-05,0.039144,6.9e-05,3.127757,3.8e-05,0.006265
run_vector_cpam,com-orkut.ungraph,100,4,4.8e-05,0.236702,4.2e-05,0.038023,8.3e-05,3.084398,3.3e-05,0.005445
run_vector_cpam,com-orkut.ungraph,100,5,5.1e-05,0.22571,4.9e-05,0.038634,9.7e-05,3.054171,3.9e-05,0.004757
run_vector_cpam,com-orkut.ungraph,100,6,9.2e-05,0.233273,5.4e-05,0.039553,9e-05,3.019719,3.9e-05,0.004778
run_vector_cpam,com-orkut.ungraph,100,7,5.3e-05,0.231444,5.1e-05,0.038431,5.5e-05,3.030538,3.6e-05,0.004595
run_vector_cpam,com-orkut.ungraph,100,8,5.6e-05,0.236224,5e-05,0.038585,0.000142,3.064157,3.8e-05,0.004639
run_vector_cpam,com-orkut.ungraph,100,9,4.8e-05,0.231146,4.6e-05,0.03799,0.000172,3.051234,3.6e-05,0.004688
run_vector_cpam,cit-Patents,100,0,2.4e-05,0.159105,2.5e-05,0.022832,2.5e-05,4.684816,2.6e-05,0.008288
run_vector_cpam,cit-Patents,100,1,4.3e-05,0.162213,3.9e-05,0.022201,0.000181,4.657855,3.4e-05,0.007838
run_vector_cpam,cit-Patents,100,2,4e-05,0.163386,3.1e-05,0.022617,9.4e-05,4.630291,3e-05,0.008567
run_vector_cpam,cit-Patents,100,3,5.3e-05,0.158285,3.2e-05,0.021695,0.000102,4.630189,3.1e-05,0.007734
run_vector_cpam,cit-Patents,100,4,4.2e-05,0.158357,3.5e-05,0.021614,0.000146,4.651837,3.4e-05,0.011685
run_vector_cpam,cit-Patents,100,5,7.8e-05,0.158636,3.4e-05,0.021784,0.000127,4.625858,3.4e-05,0.007706
run_vector_cpam,cit-Patents,100,6,4.3e-05,0.155653,3.4e-05,0.022132,6.3e-05,4.638654,3.5e-05,0.007694
run_vector_cpam,cit-Patents,100,7,4e-05,0.154097,3.2e-05,0.021391,9.3e-05,4.627428,3.3e-05,0.010787
run_vector_cpam,cit-Patents,100,8,5e-05,0.153937,4.6e-05,0.021437,8.2e-05,4.623817,4.1e-05,0.007689
run_vector_cpam,cit-Patents,100,9,5.6e-05,0.154221,4.5e-05,0.021033,0.000127,4.650335,4e-05,0.007664
run_vector_cpam,soc-LiveJournal1,100,0,3e-05,0.176188,3.1e-05,0.023815,3e-05,4.796239,3e-05,0.008731
run_vector_cpam,soc-LiveJournal1,100,1,4.1e-05,0.173491,4e-05,0.023732,0.000112,4.875763,3.8e-05,0.006124
run_vector_cpam,soc-LiveJournal1,100,2,5.1e-05,0.173688,4.6e-05,0.023594,0.000173,4.805162,3.7e-05,0.006113
run_vector_cpam,soc-LiveJournal1,100,3,4.3e-05,0.173819,4.9e-05,0.024192,6.6e-05,4.783424,4.8e-05,0.006176
run_vector_cpam,soc-LiveJournal1,100,4,4.4e-05,0.174543,5.3e-05,0.023568,4.8e-05,4.761551,3.8e-05,0.006924
run_vector_cpam,soc-LiveJournal1,100,5,5.5e-05,0.174987,5.5e-05,0.023367,5.4e-05,4.775041,5.2e-05,0.006177
run_vector_cpam,soc-LiveJournal1,100,6,5.9e-05,0.172802,4.7e-05,0.023889,5.5e-05,4.782653,3.6e-05,0.006292
run_vector_cpam,soc-LiveJournal1,100,7,6.2e-05,0.172659,6.1e-05,0.024204,0.000152,4.828052,5.3e-05,0.0062
run_vector_cpam,soc-LiveJournal1,100,8,4.7e-05,0.170235,3.9e-05,0.023514,0.000169,4.835763,3.2e-05,0.006135
run_vector_cpam,soc-LiveJournal1,100,9,4.7e-05,0.175427,9.5e-05,0.024096,5.8e-05,4.811783,3.2e-05,0.006171
run_vector_cpam,twitter-unique-undir,100,0,7e-05,10.313225,6.2e-05,1.09482,7.3e-05,27.117901,6.2e-05,0.039857
run_vector_cpam,twitter-unique-undir,100,1,8.6e-05,10.374119,0.000101,1.087179,0.000126,30.669264,7.9e-05,0.038681
run_vector_cpam,twitter-unique-undir,100,2,0.000106,10.400184,0.000102,1.079904,0.000148,30.858038,7.2e-05,0.039746
run_vector_cpam,twitter-unique-undir,100,3,0.000183,10.330875,0.000103,1.089297,7.8e-05,28.494788,7.4e-05,0.038242
run_vector_cpam,twitter-unique-undir,100,4,8.7e-05,10.345875,8e-05,1.115497,8.1e-05,26.133783,7e-05,0.038621
run_vector_cpam,twitter-unique-undir,100,5,0.000126,10.177232,0.000114,1.082839,0.000115,26.106046,9.4e-05,0.039294
run_vector_cpam,twitter-unique-undir,100,6,0.000102,10.13252,0.000139,1.100684,7.7e-05,26.041812,6.6e-05,0.038499
run_vector_cpam,twitter-unique-undir,100,7,0.000133,10.997042,9.2e-05,1.097371,9e-05,25.926271,8.5e-05,0.038048
run_vector_cpam,twitter-unique-undir,100,8,9.2e-05,11.4285,7.2e-05,1.092499,6.4e-05,26.062932,6.3e-05,0.038234
run_vector_cpam,twitter-unique-undir,100,9,9.5e-05,11.439168,8.4e-05,1.088617,7.9e-05,26.011756,7e-05,0.03801
run_vector_cpam,com-friendster,100,0,4e-05,63.734417,3.7e-05,4.846236,4e-05,47.966846,4.3e-05,1.832831
run_vector_cpam,com-friendster,100,1,6.8e-05,92.442464,5.6e-05,4.904969,5.1e-05,51.649437,5.4e-05,1.519883
run_vector_cpam,com-friendster,100,2,7.7e-05,95.824815,5.6e-05,5.021085,5.3e-05,56.079479,5.5e-05,1.527266
run_vector_cpam,com-friendster,100,3,8.2e-05,98.962786,5.1e-05,4.876272,5.2e-05,64.377763,5.5e-05,1.519332
run_vector_cpam,com-friendster,100,4,8.7e-05,108.577459,6e-05,4.971336,6.5e-05,55.265587,5.9e-05,1.515438
run_vector_cpam,com-friendster,100,5,6.7e-05,109.041443,5.2e-05,4.93673,4.9e-05,62.109384,7.1e-05,1.526066
run_vector_cpam,com-friendster,100,6,7.3e-05,108.822016,4.9e-05,5.410188,5.3e-05,68.662996,4.7e-05,1.52444
run_vector_cpam,com-friendster,100,7,9.8e-05,107.288885,5e-05,5.667634,4.9e-05,65.308366,4.8e-05,1.508976
run_vector_cpam,com-friendster,100,8,7.1e-05,98.891122,4.8e-05,5.672812,5.2e-05,58.937836,5.6e-05,1.493913
run_vector_cpam,com-friendster,100,9,0.00013,49.279806,5.7e-05,5.784601,5.5e-05,58.48587,5.3e-05,1.474835
run_vector_cpam,com-orkut.ungraph,1000,0,9.3e-05,0.231484,8.2e-05,0.038222,9.6e-05,3.097165,0.000132,0.004913
run_vector_cpam,com-orkut.ungraph,1000,1,0.000119,0.230879,0.000115,0.037563,0.000129,3.098169,0.000111,0.004538
run_vector_cpam,com-orkut.ungraph,1000,2,0.000111,0.228575,0.000122,0.038296,0.00029,3.215638,9.7e-05,0.006654
run_vector_cpam,com-orkut.ungraph,1000,3,0.000121,0.231777,0.000118,0.038416,0.00021,3.134368,0.000157,0.005831
run_vector_cpam,com-orkut.ungraph,1000,4,0.000131,0.229078,0.000118,0.037996,0.00031,3.152552,0.000121,0.004319
run_vector_cpam,com-orkut.ungraph,1000,5,0.00011,0.231214,0.000107,0.038108,0.000214,3.1149,0.000104,0.004321
run_vector_cpam,com-orkut.ungraph,1000,6,0.000111,0.231972,0.000104,0.038377,0.000137,3.098124,0.000104,0.00432
run_vector_cpam,com-orkut.ungraph,1000,7,0.000122,0.229889,0.000114,0.037877,0.000128,3.103552,0.000107,0.004323
run_vector_cpam,com-orkut.ungraph,1000,8,0.000119,0.229315,0.000118,0.037923,0.000131,3.071483,0.000111,0.005921
run_vector_cpam,com-orkut.ungraph,1000,9,0.000118,0.228423,0.000113,0.037194,0.000129,3.09807,0.000108,0.004301
run_vector_cpam,cit-Patents,1000,0,7.9e-05,0.154671,7.9e-05,0.022614,9.1e-05,4.609742,8.3e-05,0.009749
run_vector_cpam,cit-Patents,1000,1,0.000106,0.152774,9.5e-05,0.021723,0.000124,4.615576,0.000168,0.009885
run_vector_cpam,cit-Patents,1000,2,0.000168,0.158039,9.9e-05,0.022413,0.000103,4.667905,9.8e-05,0.007631
run_vector_cpam,cit-Patents,1000,3,0.000111,0.156908,0.000103,0.022175,0.000235,4.628569,0.000115,0.007667
run_vector_cpam,cit-Patents,1000,4,0.000167,0.157574,0.000104,0.02226,0.000156,4.628041,0.000102,0.007626
run_vector_cpam,cit-Patents,1000,5,0.000138,0.156243,9.7e-05,0.022487,0.000125,4.645907,9.9e-05,0.010272
run_vector_cpam,cit-Patents,1000,6,0.000116,0.156067,9.4e-05,0.022133,0.00028,4.617961,0.0001,0.00769
run_vector_cpam,cit-Patents,1000,7,0.000164,0.156083,0.000105,0.022469,0.000112,4.605556,0.000117,0.007727
run_vector_cpam,cit-Patents,1000,8,0.000162,0.15744,0.000103,0.022867,0.000107,4.635501,0.000109,0.007694
run_vector_cpam,cit-Patents,1000,9,0.000157,0.134755,0.000109,0.021979,0.000396,4.606645,0.000105,0.007756
run_vector_cpam,soc-LiveJournal1,1000,0,0.000159,0.180318,8.9e-05,0.025137,9e-05,4.813055,0.000116,0.009552
run_vector_cpam,soc-LiveJournal1,1000,1,0.000297,0.180874,0.000113,0.023734,0.000139,4.799137,0.000103,0.006346
run_vector_cpam,soc-LiveJournal1,1000,2,0.000142,0.179799,0.000123,0.023498,0.000208,4.787008,0.000101,0.006197
run_vector_cpam,soc-LiveJournal1,1000,3,0.000187,0.179593,0.000123,0.023328,0.000132,4.761676,0.000112,0.006235
run_vector_cpam,soc-LiveJournal1,1000,4,0.000113,0.177491,0.000115,0.023971,0.000252,4.775291,0.000111,0.006199
run_vector_cpam,soc-LiveJournal1,1000,5,0.00011,0.178866,0.000109,0.023465,0.000215,4.775015,0.000105,0.006202
run_vector_cpam,soc-LiveJournal1,1000,6,0.000121,0.178655,0.000111,0.023864,0.000114,4.713947,0.000101,0.005973
run_vector_cpam,soc-LiveJournal1,1000,7,0.000108,0.176721,0.00011,0.02355,0.000174,4.765455,9.9e-05,0.006107
run_vector_cpam,soc-LiveJournal1,1000,8,0.000117,0.174148,0.000106,0.023069,0.000363,4.809118,9.8e-05,0.006202
run_vector_cpam,soc-LiveJournal1,1000,9,0.00013,0.179647,0.000113,0.026339,0.000127,4.760257,0.000101,0.006214
run_vector_cpam,twitter-unique-undir,1000,0,0.00015,9.429089,0.000145,1.071184,0.000149,29.161516,0.0002,0.039091
run_vector_cpam,twitter-unique-undir,1000,1,0.000173,9.389906,0.000185,1.084242,0.000161,29.234744,0.000136,0.035396
run_vector_cpam,twitter-unique-undir,1000,2,0.000186,9.540395,0.0002,1.088848,0.000181,29.090399,0.000162,0.035472
run_vector_cpam,twitter-unique-undir,1000,3,0.000258,9.50403,0.000199,1.063175,0.000181,29.196841,0.000159,0.036847
run_vector_cpam,twitter-unique-undir,1000,4,0.000224,9.192621,0.000204,1.061853,0.0002,29.38361,0.000178,0.035568
run_vector_cpam,twitter-unique-undir,1000,5,0.000306,9.229087,0.000233,1.064796,0.000232,29.65971,0.000196,0.035719
run_vector_cpam,twitter-unique-undir,1000,6,0.000261,9.222754,0.000225,1.07487,0.000222,31.586042,0.000194,0.036149
run_vector_cpam,twitter-unique-undir,1000,7,0.000216,9.864066,0.000188,1.069706,0.000172,30.721387,0.000831,0.036067
run_vector_cpam,twitter-unique-undir,1000,8,0.000244,9.989165,0.000218,1.063873,0.000273,29.391941,0.000178,0.035655
run_vector_cpam,twitter-unique-undir,1000,9,0.000243,10.452595,0.000203,1.063918,0.000187,29.135608,0.000172,0.035532
run_vector_cpam,com-friendster,1000,0,9e-05,59.719011,8.8e-05,4.410791,9.1e-05,47.517153,0.000214,1.645838
run_vector_cpam,com-friendster,1000,1,0.000131,72.789039,0.00012,4.183822,0.000111,51.741624,0.000123,1.356113
run_vector_cpam,com-friendster,1000,2,0.000194,77.642447,0.000131,4.292164,0.000174,60.683304,0.000178,1.355216
run_vector_cpam,com-friendster,1000,3,0.000269,81.986947,0.000117,4.170862,0.000148,68.259175,0.000115,1.355559
run_vector_cpam,com-friendster,1000,4,0.000187,69.459668,0.000124,4.246007,0.000119,68.377082,0.000117,1.364558
run_vector_cpam,com-friendster,1000,5,0.000164,61.625132,0.000121,4.141245,0.000114,65.956331,0.000123,1.328032
run_vector_cpam,com-friendster,1000,6,0.000133,62.290974,0.000122,4.28882,0.000122,62.233978,0.000114,1.331968
run_vector_cpam,com-friendster,1000,7,0.000146,68.221183,0.000116,4.412912,0.00012,61.195247,0.000121,1.334547
run_vector_cpam,com-friendster,1000,8,0.000158,36.861867,0.000139,4.158131,0.000124,44.406421,0.000124,1.351214
run_vector_cpam,com-friendster,1000,9,0.000212,38.548227,0.000121,4.056814,0.000119,59.81557,0.00012,1.328537
run_vector_cpam,com-orkut.ungraph,10000,0,0.002379,0.243715,0.00252,0.039537,0.002395,3.123114,0.002652,0.005407
run_vector_cpam,com-orkut.ungraph,10000,1,0.002353,0.243402,0.002557,0.040569,0.002674,3.145987,0.002278,0.004396
run_vector_cpam,com-orkut.ungraph,10000,2,0.002345,0.246206,0.002272,0.03985,0.002367,3.081982,0.002265,0.005666
run_vector_cpam,com-orkut.ungraph,10000,3,0.00239,0.246373,0.002446,0.039233,0.002242,3.093884,0.002267,0.00432
run_vector_cpam,com-orkut.ungraph,10000,4,0.002363,0.247626,0.002387,0.042146,0.00223,3.077114,0.002277,0.004259
run_vector_cpam,com-orkut.ungraph,10000,5,0.002386,0.243333,0.002666,0.040605,0.002341,3.149227,0.00225,0.004415
run_vector_cpam,com-orkut.ungraph,10000,6,0.002431,0.244336,0.00241,0.040355,0.00228,3.095458,0.002265,0.004982
run_vector_cpam,com-orkut.ungraph,10000,7,0.002456,0.247904,0.002526,0.041597,0.00243,3.102093,0.002282,0.004334
run_vector_cpam,com-orkut.ungraph,10000,8,0.002433,0.248817,0.002536,0.042592,0.002263,3.072915,0.002284,0.004244
run_vector_cpam,com-orkut.ungraph,10000,9,0.002373,0.243406,0.002429,0.040331,0.002255,3.078226,0.002273,0.005039
run_vector_cpam,cit-Patents,10000,0,0.002375,0.157923,0.002424,0.023867,0.002413,4.636657,0.002377,0.010806
run_vector_cpam,cit-Patents,10000,1,0.002314,0.158222,0.00232,0.021253,0.002447,4.59923,0.002336,0.008633
run_vector_cpam,cit-Patents,10000,2,0.002382,0.156742,0.002319,0.021916,0.002265,4.596569,0.002363,0.008896
run_vector_cpam,cit-Patents,10000,3,0.002424,0.162451,0.002322,0.022806,0.002481,4.621506,0.00238,0.008504
run_vector_cpam,cit-Patents,10000,4,0.002651,0.174964,0.002361,0.021741,0.002341,4.611287,0.002398,0.008836
run_vector_cpam,cit-Patents,10000,5,0.002845,0.170018,0.002363,0.022335,0.002271,4.628256,0.002385,0.0084
run_vector_cpam,cit-Patents,10000,6,0.00255,0.165494,0.002302,0.0218,0.002376,4.618536,0.002362,0.008438
run_vector_cpam,cit-Patents,10000,7,0.002495,0.159321,0.002305,0.021942,0.002354,4.599672,0.002385,0.008297
run_vector_cpam,cit-Patents,10000,8,0.002395,0.156638,0.00236,0.021268,0.002447,4.577123,0.00242,0.008283
run_vector_cpam,cit-Patents,10000,9,0.002334,0.135815,0.002311,0.021519,0.002413,4.575331,0.00238,0.008771
run_vector_cpam,soc-LiveJournal1,10000,0,0.002369,0.19317,0.002333,0.025307,0.00242,4.763072,0.002611,0.008106
run_vector_cpam,soc-LiveJournal1,10000,1,0.002216,0.189695,0.002321,0.025077,0.002623,4.754125,0.002265,0.006848
run_vector_cpam,soc-LiveJournal1,10000,2,0.002242,0.187011,0.002349,0.025231,0.002244,4.692436,0.002306,0.006849
run_vector_cpam,soc-LiveJournal1,10000,3,0.002237,0.199468,0.002333,0.024965,0.002233,4.746119,0.002289,0.006942
run_vector_cpam,soc-LiveJournal1,10000,4,0.003521,0.211373,0.002278,0.02506,0.002423,4.73562,0.002309,0.006915
run_vector_cpam,soc-LiveJournal1,10000,5,0.002397,0.210938,0.002286,0.027508,0.002203,4.721487,0.002271,0.006876
run_vector_cpam,soc-LiveJournal1,10000,6,0.002416,0.196365,0.002272,0.025793,0.002191,4.721797,0.002274,0.006828
run_vector_cpam,soc-LiveJournal1,10000,7,0.002305,0.192625,0.002313,0.026932,0.0022,4.733117,0.002292,0.00698
run_vector_cpam,soc-LiveJournal1,10000,8,0.002287,0.190173,0.002306,0.025229,0.002228,4.755081,0.002312,0.007263
run_vector_cpam,soc-LiveJournal1,10000,9,0.002247,0.190787,0.002325,0.025431,0.002572,4.747195,0.002327,0.006961
run_vector_cpam,twitter-unique-undir,10000,0,0.003003,9.344484,0.002899,1.195744,0.003117,29.204858,0.003196,0.039796
run_vector_cpam,twitter-unique-undir,10000,1,0.003299,9.349301,0.003883,1.209469,0.003276,28.268988,0.003149,0.038676
run_vector_cpam,twitter-unique-undir,10000,2,0.002993,9.121405,0.003454,1.228019,0.003013,28.200122,0.003109,0.038718
run_vector_cpam,twitter-unique-undir,10000,3,0.002891,9.90325,0.003249,1.21255,0.003099,31.297961,0.002833,0.038733
run_vector_cpam,twitter-unique-undir,10000,4,0.003421,10.086735,0.003605,1.147376,0.003484,31.96146,0.003386,0.039429
run_vector_cpam,twitter-unique-undir,10000,5,0.00362,9.93407,0.003482,1.15356,0.003116,31.496162,0.003078,0.038835
run_vector_cpam,twitter-unique-undir,10000,6,0.003645,9.925071,0.004313,1.140423,0.003656,33.589357,0.003525,0.038791
run_vector_cpam,twitter-unique-undir,10000,7,0.003292,9.957502,0.003092,1.133717,0.003146,30.626172,0.002907,0.039435
run_vector_cpam,twitter-unique-undir,10000,8,0.003464,9.840678,0.003625,1.160868,0.003115,29.272639,0.003225,0.038517
run_vector_cpam,twitter-unique-undir,10000,9,0.003315,9.863523,0.003718,1.13541,0.003111,31.837909,0.003112,0.038598
run_vector_cpam,com-friendster,10000,0,0.002556,61.849939,0.002457,6.832406,0.00247,45.294186,0.002853,1.33872
run_vector_cpam,com-friendster,10000,1,0.002445,70.732289,0.002568,6.522454,0.002322,45.054856,0.002334,0.982241
run_vector_cpam,com-friendster,10000,2,0.002669,63.637275,0.00252,6.4128,0.00233,45.42039,0.00233,0.973947
run_vector_cpam,com-friendster,10000,3,0.002596,65.697101,0.002655,5.841577,0.002314,44.514826,0.002346,0.971716
run_vector_cpam,com-friendster,10000,4,0.002485,66.66062,0.002579,5.258654,0.002337,44.014091,0.002347,0.966533
run_vector_cpam,com-friendster,10000,5,0.002471,67.529765,0.002567,5.426379,0.002337,44.091441,0.002355,0.970235
run_vector_cpam,com-friendster,10000,6,0.002543,75.543472,0.002553,5.302413,0.002359,48.245896,0.002343,0.974435
run_vector_cpam,com-friendster,10000,7,0.002549,70.032902,0.002535,5.137599,0.002328,43.938596,0.002574,0.98181
run_vector_cpam,com-friendster,10000,8,0.002534,68.675255,0.002617,5.337756,0.002341,43.943845,0.002514,0.97868
run_vector_cpam,com-friendster,10000,9,0.002625,33.097113,0.002536,5.264346,0.002352,43.85941,0.002472,0.991468
run_vector_cpam,com-orkut.ungraph,100000,0,0.004031,0.285825,0.004202,0.049494,0.004117,3.101913,0.005081,0.006507
run_vector_cpam,com-orkut.ungraph,100000,1,0.004056,0.285712,0.00434,0.047517,0.004159,3.156199,0.004139,0.005346
run_vector_cpam,com-orkut.ungraph,100000,2,0.004203,0.28334,0.004373,0.048158,0.005076,3.131458,0.004141,0.006859
run_vector_cpam,com-orkut.ungraph,100000,3,0.004133,0.287556,0.004637,0.047219,0.004086,3.092463,0.004525,0.005294
run_vector_cpam,com-orkut.ungraph,100000,4,0.004336,0.286852,0.004779,0.046418,0.004615,3.021327,0.004439,0.005334
run_vector_cpam,com-orkut.ungraph,100000,5,0.004165,0.291095,0.004397,0.046408,0.00419,3.038519,0.004067,0.005242
run_vector_cpam,com-orkut.ungraph,100000,6,0.004147,0.290454,0.004798,0.047878,0.004414,3.06978,0.004337,0.005141
run_vector_cpam,com-orkut.ungraph,100000,7,0.00447,0.291015,0.004691,0.048004,0.004496,3.107362,0.004162,0.005106
run_vector_cpam,com-orkut.ungraph,100000,8,0.004345,0.29434,0.004473,0.047989,0.00448,3.109096,0.004202,0.005098
run_vector_cpam,com-orkut.ungraph,100000,9,0.004193,0.31163,0.004281,0.047978,0.004875,3.143598,0.004269,0.00539
run_vector_cpam,cit-Patents,100000,0,0.003982,0.183926,0.003808,0.02719,0.003742,4.684289,0.004002,0.011618
run_vector_cpam,cit-Patents,100000,1,0.004011,0.181125,0.0039,0.025956,0.003825,4.644814,0.004013,0.009251
run_vector_cpam,cit-Patents,100000,2,0.003901,0.180198,0.00388,0.025333,0.003726,4.629414,0.003951,0.008446
run_vector_cpam,cit-Patents,100000,3,0.004046,0.18421,0.004036,0.025566,0.003676,4.637268,0.003984,0.008323
run_vector_cpam,cit-Patents,100000,4,0.003978,0.177533,0.003957,0.026131,0.004035,4.659124,0.004013,0.008384
run_vector_cpam,cit-Patents,100000,5,0.003916,0.176017,0.004139,0.026285,0.004008,4.627604,0.003981,0.008825
run_vector_cpam,cit-Patents,100000,6,0.003808,0.17674,0.004219,0.025889,0.003887,4.655298,0.003994,0.0089
run_vector_cpam,cit-Patents,100000,7,0.004062,0.178134,0.003976,0.026488,0.00422,4.657574,0.004125,0.009028
run_vector_cpam,cit-Patents,100000,8,0.003917,0.181301,0.004229,0.026619,0.004291,4.611184,0.004102,0.008887
run_vector_cpam,cit-Patents,100000,9,0.004121,0.175745,0.004041,0.026661,0.00386,4.620004,0.004022,0.008875
run_vector_cpam,soc-LiveJournal1,100000,0,0.003891,0.24026,0.003939,0.034691,0.003645,4.767725,0.004025,0.00867
run_vector_cpam,soc-LiveJournal1,100000,1,0.004493,0.24037,0.003822,0.031334,0.00394,4.807385,0.003926,0.00777
run_vector_cpam,soc-LiveJournal1,100000,2,0.004759,0.238552,0.003824,0.031086,0.00421,4.797343,0.003918,0.007816
run_vector_cpam,soc-LiveJournal1,100000,3,0.004254,0.241677,0.00381,0.03138,0.00443,4.820789,0.003875,0.007702
run_vector_cpam,soc-LiveJournal1,100000,4,0.003982,0.234891,0.003861,0.031288,0.004527,4.792377,0.005187,0.007902
run_vector_cpam,soc-LiveJournal1,100000,5,0.003959,0.238847,0.003928,0.031653,0.003906,4.752544,0.003807,0.007953
run_vector_cpam,soc-LiveJournal1,100000,6,0.004026,0.235832,0.003821,0.032343,0.003822,4.750185,0.00376,0.008082
run_vector_cpam,soc-LiveJournal1,100000,7,0.003985,0.235852,0.003939,0.032397,0.003826,4.747304,0.003737,0.008049
run_vector_cpam,soc-LiveJournal1,100000,8,0.0041,0.239459,0.004047,0.033247,0.003953,4.788813,0.003939,0.00789
run_vector_cpam,soc-LiveJournal1,100000,9,0.003871,0.235335,0.004019,0.031681,0.004045,4.745345,0.003912,0.008025
run_vector_cpam,twitter-unique-undir,100000,0,0.018853,9.073794,0.018113,1.458833,0.018505,23.150869,0.021061,0.03901
run_vector_cpam,twitter-unique-undir,100000,1,0.020269,9.046064,0.019898,1.450274,0.022218,21.175062,0.01836,0.037614
run_vector_cpam,twitter-unique-undir,100000,2,0.019847,9.051471,0.019458,1.462598,0.018187,21.241468,0.020833,0.037069
