baseline,batch_size,graph,algorithm,measurement_idx,insert_time,algorithm_time
run_ppcsr,100,cit-Patents,wBFS_unweighted,4,5.1e-05,5.627608
run_ppcsr,100,cit-Patents,wBFS_unweighted,5,2.4e-05,5.711154
run_ppcsr,100,cit-Patents,wBFS_unweighted,6,4.4e-05,5.652029
run_ppcsr,100,cit-Patents,wBFS_unweighted,7,4.1e-05,5.752124
run_ppcsr,100,cit-Patents,wBFS_unweighted,8,4e-05,5.79005
run_ppcsr,100,cit-Patents,wBFS_unweighted,9,0.000764,5.645071
run_ppcsr,100,com-orkut.ungraph,BFS,0,2.035945,0.009003
run_ppcsr,100,com-orkut.ungraph,BFS,1,1.5e-05,0.007846
run_ppcsr,100,com-orkut.ungraph,BFS,2,1.2e-05,0.007826
run_ppcsr,100,com-orkut.ungraph,BFS,3,1.2e-05,0.007716
run_ppcsr,100,com-orkut.ungraph,BFS,4,1.2e-05,0.007841
run_ppcsr,100,com-orkut.ungraph,BFS,5,1.2e-05,0.007814
run_ppcsr,100,com-orkut.ungraph,BFS,6,1.2e-05,0.007777
run_ppcsr,100,com-orkut.ungraph,BFS,7,1.2e-05,0.007749
run_ppcsr,100,com-orkut.ungraph,BFS,8,1.2e-05,0.007865
run_ppcsr,100,com-orkut.ungraph,BFS,9,1.2e-05,0.007769
run_ppcsr,100,com-orkut.ungraph,LabelPropagation,0,1.778642,0.068627
run_ppcsr,100,com-orkut.ungraph,LabelPropagation,1,1.7e-05,0.066705
run_ppcsr,100,com-orkut.ungraph,LabelPropagation,2,1.4e-05,0.067562
run_ppcsr,100,com-orkut.ungraph,LabelPropagation,3,1.3e-05,0.067692
run_ppcsr,100,com-orkut.ungraph,LabelPropagation,4,1.5e-05,0.067134
run_ppcsr,100,com-orkut.ungraph,LabelPropagation,5,1.4e-05,0.066796
run_ppcsr,100,com-orkut.ungraph,LabelPropagation,6,1.4e-05,0.067397
run_ppcsr,100,com-orkut.ungraph,LabelPropagation,7,1.4e-05,0.066788
run_ppcsr,100,com-orkut.ungraph,LabelPropagation,8,1.4e-05,0.067436
run_ppcsr,100,com-orkut.ungraph,LabelPropagation,9,1.3e-05,0.067054
run_ppcsr,100,com-orkut.ungraph,PageRank,0,2.058564,0.47729
run_ppcsr,100,com-orkut.ungraph,PageRank,1,1.5e-05,0.487788
run_ppcsr,100,com-orkut.ungraph,PageRank,2,1.4e-05,0.513174
run_ppcsr,100,com-orkut.ungraph,PageRank,3,1.4e-05,0.550607
run_ppcsr,100,com-orkut.ungraph,PageRank,4,1.3e-05,0.548101
run_ppcsr,100,com-orkut.ungraph,PageRank,5,1.5e-05,0.525782
run_ppcsr,100,com-orkut.ungraph,PageRank,6,1.4e-05,0.553602
run_ppcsr,100,com-orkut.ungraph,PageRank,7,1.3e-05,0.559091
run_ppcsr,100,com-orkut.ungraph,PageRank,8,1.3e-05,0.526631
run_ppcsr,100,com-orkut.ungraph,PageRank,9,1.3e-05,0.517145
run_ppcsr,100,com-orkut.ungraph,wBFS_unweighted,0,2.541892,3.744514
run_ppcsr,100,com-orkut.ungraph,wBFS_unweighted,1,1.5e-05,3.64451
run_ppcsr,100,com-orkut.ungraph,wBFS_unweighted,2,1.5e-05,3.638366
run_ppcsr,100,com-orkut.ungraph,wBFS_unweighted,3,1.5e-05,3.640397
run_ppcsr,100,com-orkut.ungraph,wBFS_unweighted,4,3.8e-05,3.644765
run_ppcsr,100,com-orkut.ungraph,wBFS_unweighted,5,0.000108,3.918775
run_ppcsr,100,com-orkut.ungraph,wBFS_unweighted,6,2.1e-05,3.741005
run_ppcsr,100,com-orkut.ungraph,wBFS_unweighted,7,0.000124,3.784815
run_ppcsr,100,com-orkut.ungraph,wBFS_unweighted,8,0.000147,4.497383
run_ppcsr,100,com-orkut.ungraph,wBFS_unweighted,9,2.5e-05,4.222007
run_ppcsr,100,soc-LiveJournal1,BFS,0,2.5e-05,0.017464
run_ppcsr,100,soc-LiveJournal1,BFS,1,1.3e-05,0.016543
run_ppcsr,100,soc-LiveJournal1,BFS,2,1.3e-05,0.016341
run_ppcsr,100,soc-LiveJournal1,BFS,3,1.3e-05,0.016395
run_ppcsr,100,soc-LiveJournal1,BFS,4,1.3e-05,0.016518
run_ppcsr,100,soc-LiveJournal1,BFS,5,1.4e-05,0.016336
run_ppcsr,100,soc-LiveJournal1,BFS,6,1.3e-05,0.016467
run_ppcsr,100,soc-LiveJournal1,BFS,7,1.3e-05,0.016278
run_ppcsr,100,soc-LiveJournal1,BFS,8,1.4e-05,0.016305
run_ppcsr,100,soc-LiveJournal1,BFS,9,1.4e-05,0.016464
run_ppcsr,100,soc-LiveJournal1,LabelPropagation,0,5.3e-05,0.03657
run_ppcsr,100,soc-LiveJournal1,LabelPropagation,1,1.4e-05,0.03648
run_ppcsr,100,soc-LiveJournal1,LabelPropagation,2,1.4e-05,0.03628
run_ppcsr,100,soc-LiveJournal1,LabelPropagation,3,1.4e-05,0.036626
run_ppcsr,100,soc-LiveJournal1,LabelPropagation,4,1.4e-05,0.036353
run_ppcsr,100,soc-LiveJournal1,LabelPropagation,5,1.4e-05,0.036297
run_ppcsr,100,soc-LiveJournal1,LabelPropagation,6,1.3e-05,0.037113
run_ppcsr,100,soc-LiveJournal1,LabelPropagation,7,1.3e-05,0.036718
run_ppcsr,100,soc-LiveJournal1,LabelPropagation,8,1.5e-05,0.03649
run_ppcsr,100,soc-LiveJournal1,LabelPropagation,9,1.4e-05,0.036827
run_ppcsr,100,soc-LiveJournal1,PageRank,0,4e-05,0.297639
run_ppcsr,100,soc-LiveJournal1,PageRank,1,2.3e-05,0.289741
run_ppcsr,100,soc-LiveJournal1,PageRank,2,3.7e-05,0.283107
run_ppcsr,100,soc-LiveJournal1,PageRank,3,4.6e-05,0.280026
run_ppcsr,100,soc-LiveJournal1,PageRank,4,5.3e-05,0.283576
run_ppcsr,100,soc-LiveJournal1,PageRank,5,5.6e-05,0.277657
run_ppcsr,100,soc-LiveJournal1,PageRank,6,4.4e-05,0.279642
run_ppcsr,100,soc-LiveJournal1,PageRank,7,4.7e-05,0.280054
run_ppcsr,100,soc-LiveJournal1,PageRank,8,4.2e-05,0.273865
run_ppcsr,100,soc-LiveJournal1,PageRank,9,4.4e-05,0.274081
run_ppcsr,100,soc-LiveJournal1,wBFS_unweighted,0,1.3e-05,5.211651
run_ppcsr,100,soc-LiveJournal1,wBFS_unweighted,1,2.7e-05,5.348598
run_ppcsr,100,soc-LiveJournal1,wBFS_unweighted,2,4.7e-05,5.195231
run_ppcsr,100,soc-LiveJournal1,wBFS_unweighted,3,2.7e-05,5.307687
run_ppcsr,100,soc-LiveJournal1,wBFS_unweighted,4,2.4e-05,5.328724
run_ppcsr,100,soc-LiveJournal1,wBFS_unweighted,5,2.9e-05,5.226275
run_ppcsr,100,soc-LiveJournal1,wBFS_unweighted,6,3e-05,5.409035
run_ppcsr,100,soc-LiveJournal1,wBFS_unweighted,7,0.000409,5.502325
run_ppcsr,100,soc-LiveJournal1,wBFS_unweighted,8,0.000449,5.223246
run_ppcsr,100,soc-LiveJournal1,wBFS_unweighted,9,4.9e-05,5.182542
run_ppcsr,100,twitter-unique-undir,BFS,0,1.8e-05,0.093964
run_ppcsr,100,twitter-unique-undir,BFS,1,1.6e-05,0.092966
run_ppcsr,100,twitter-unique-undir,BFS,2,1.8e-05,0.092595
run_ppcsr,100,twitter-unique-undir,BFS,3,1.6e-05,0.092919
run_ppcsr,100,twitter-unique-undir,BFS,4,7.4e-05,0.092915
run_ppcsr,100,twitter-unique-undir,BFS,5,1.6e-05,0.092698
run_ppcsr,100,twitter-unique-undir,BFS,6,1.6e-05,0.092727
run_ppcsr,100,twitter-unique-undir,BFS,7,1.6e-05,0.092436
run_ppcsr,100,twitter-unique-undir,BFS,8,1.8e-05,0.092473
run_ppcsr,100,twitter-unique-undir,BFS,9,1.6e-05,0.092566
run_ppcsr,100,twitter-unique-undir,LabelPropagation,0,1.6e-05,1.225171
run_ppcsr,100,twitter-unique-undir,LabelPropagation,1,1.6e-05,1.213489
run_ppcsr,100,twitter-unique-undir,LabelPropagation,2,1.9e-05,1.220017
run_ppcsr,100,twitter-unique-undir,LabelPropagation,3,1.6e-05,1.209878
run_ppcsr,100,twitter-unique-undir,LabelPropagation,4,1.7e-05,1.218637
run_ppcsr,100,twitter-unique-undir,LabelPropagation,5,1.6e-05,1.211097
run_ppcsr,100,twitter-unique-undir,LabelPropagation,6,1.7e-05,1.206881
run_ppcsr,100,twitter-unique-undir,LabelPropagation,7,1.6e-05,1.216607
run_ppcsr,100,twitter-unique-undir,LabelPropagation,8,1.6e-05,1.20712
run_ppcsr,100,twitter-unique-undir,LabelPropagation,9,1.6e-05,1.207209
run_ppcsr,100,twitter-unique-undir,PageRank,0,1.3e-05,9.435403
run_ppcsr,100,twitter-unique-undir,PageRank,1,2.2e-05,9.065698
run_ppcsr,100,twitter-unique-undir,PageRank,2,3e-05,8.855552
run_ppcsr,100,twitter-unique-undir,PageRank,3,2.5e-05,8.7913
run_ppcsr,100,twitter-unique-undir,PageRank,4,2.3e-05,8.800574
run_ppcsr,100,twitter-unique-undir,PageRank,5,2.3e-05,8.765765
run_ppcsr,100,twitter-unique-undir,PageRank,6,2.6e-05,8.731084
run_ppcsr,100,twitter-unique-undir,PageRank,7,4e-05,8.716287
run_ppcsr,100,twitter-unique-undir,PageRank,8,4.7e-05,9.219829
run_ppcsr,100,twitter-unique-undir,PageRank,9,0.000107,8.59161
run_ppcsr,100,twitter-unique-undir,wBFS_unweighted,0,1.4e-05,34.806537
run_ppcsr,100,twitter-unique-undir,wBFS_unweighted,1,2.2e-05,33.945193
run_ppcsr,100,twitter-unique-undir,wBFS_unweighted,2,2.4e-05,32.123838
run_ppcsr,100,twitter-unique-undir,wBFS_unweighted,3,0.000252,32.790781
run_ppcsr,100,twitter-unique-undir,wBFS_unweighted,4,6.1e-05,32.59224
run_ppcsr,100,twitter-unique-undir,wBFS_unweighted,5,6.6e-05,33.134907
run_ppcsr,100,twitter-unique-undir,wBFS_unweighted,6,3.9e-05,32.641009
run_ppcsr,100,twitter-unique-undir,wBFS_unweighted,7,9.5e-05,32.106431
run_ppcsr,100,twitter-unique-undir,wBFS_unweighted,8,5.6e-05,32.173469
run_ppcsr,100,twitter-unique-undir,wBFS_unweighted,9,0.000472,32.787874
run_ppcsr,1000,cit-Patents,BFS,0,2.9e-05,0.018958
run_ppcsr,1000,cit-Patents,BFS,1,4e-05,0.017682
run_ppcsr,1000,cit-Patents,BFS,2,5.6e-05,0.017594
run_ppcsr,1000,cit-Patents,BFS,3,4.2e-05,0.017546
run_ppcsr,1000,cit-Patents,BFS,4,3.1e-05,0.017478
run_ppcsr,1000,cit-Patents,BFS,5,3.1e-05,0.017508
run_ppcsr,1000,cit-Patents,BFS,6,4.7e-05,0.017567
run_ppcsr,1000,cit-Patents,BFS,7,4.1e-05,0.017543
run_ppcsr,1000,cit-Patents,BFS,8,3.1e-05,0.017526
run_ppcsr,1000,cit-Patents,BFS,9,3.1e-05,0.017489
run_ppcsr,1000,cit-Patents,LabelPropagation,0,3.2e-05,0.04394
run_ppcsr,1000,cit-Patents,LabelPropagation,1,4.4e-05,0.046349
run_ppcsr,1000,cit-Patents,LabelPropagation,2,9.7e-05,0.042785
run_ppcsr,1000,cit-Patents,LabelPropagation,3,0.000145,0.039201
run_ppcsr,1000,cit-Patents,LabelPropagation,4,0.000103,0.040188
run_ppcsr,1000,cit-Patents,LabelPropagation,5,0.000104,0.039944
run_ppcsr,1000,cit-Patents,LabelPropagation,6,0.000116,0.040529
run_ppcsr,1000,cit-Patents,LabelPropagation,7,0.000109,0.040945
run_ppcsr,1000,cit-Patents,LabelPropagation,8,9.9e-05,0.041192
run_ppcsr,1000,cit-Patents,LabelPropagation,9,0.000102,0.039997
run_ppcsr,1000,cit-Patents,PageRank,0,3.1e-05,0.293861
run_ppcsr,1000,cit-Patents,PageRank,1,3.8e-05,0.294206
run_ppcsr,1000,cit-Patents,PageRank,2,5e-05,0.279644
run_ppcsr,1000,cit-Patents,PageRank,3,6.3e-05,0.281488
run_ppcsr,1000,cit-Patents,PageRank,4,4.1e-05,0.2804
run_ppcsr,1000,cit-Patents,PageRank,5,6.7e-05,0.275344
run_ppcsr,1000,cit-Patents,PageRank,6,4.7e-05,0.283467
run_ppcsr,1000,cit-Patents,PageRank,7,7.7e-05,0.281566
run_ppcsr,1000,cit-Patents,PageRank,8,0.000521,0.276052
run_ppcsr,1000,cit-Patents,PageRank,9,0.000308,0.266345
run_ppcsr,1000,cit-Patents,wBFS_unweighted,0,3.4e-05,5.334273
run_ppcsr,1000,cit-Patents,wBFS_unweighted,1,5.2e-05,5.322356
run_ppcsr,1000,cit-Patents,wBFS_unweighted,2,4e-05,5.294451
run_ppcsr,1000,cit-Patents,wBFS_unweighted,3,4.4e-05,5.344994
run_ppcsr,1000,cit-Patents,wBFS_unweighted,4,4.1e-05,5.411579
run_ppcsr,1000,cit-Patents,wBFS_unweighted,5,4.2e-05,5.409103
run_ppcsr,1000,cit-Patents,wBFS_unweighted,6,0.000135,5.445588
run_ppcsr,1000,cit-Patents,wBFS_unweighted,7,0.000218,5.557123
run_ppcsr,1000,cit-Patents,wBFS_unweighted,8,0.000928,5.510494
run_ppcsr,1000,cit-Patents,wBFS_unweighted,9,0.000499,5.357591
run_ppcsr,1000,com-orkut.ungraph,BFS,0,3.199259,0.009497
run_ppcsr,1000,com-orkut.ungraph,BFS,1,0.000116,0.008084
run_ppcsr,1000,com-orkut.ungraph,BFS,2,3.9e-05,0.009069
run_ppcsr,1000,com-orkut.ungraph,BFS,3,5e-05,0.008029
run_ppcsr,1000,com-orkut.ungraph,BFS,4,5e-05,0.008034
run_ppcsr,1000,com-orkut.ungraph,BFS,5,0.000186,0.008026
run_ppcsr,1000,com-orkut.ungraph,BFS,6,7.9e-05,0.008005
run_ppcsr,1000,com-orkut.ungraph,BFS,7,5.8e-05,0.008056
run_ppcsr,1000,com-orkut.ungraph,BFS,8,6.7e-05,0.008011
run_ppcsr,1000,com-orkut.ungraph,BFS,9,4.4e-05,0.008006
run_ppcsr,1000,com-orkut.ungraph,LabelPropagation,0,3.165806,0.070483
run_ppcsr,1000,com-orkut.ungraph,LabelPropagation,1,6.5e-05,0.068314
run_ppcsr,1000,com-orkut.ungraph,LabelPropagation,2,6.9e-05,0.069523
run_ppcsr,1000,com-orkut.ungraph,LabelPropagation,3,6.1e-05,0.06904
run_ppcsr,1000,com-orkut.ungraph,LabelPropagation,4,4.4e-05,0.069326
run_ppcsr,1000,com-orkut.ungraph,LabelPropagation,5,5.6e-05,0.068668
run_ppcsr,1000,com-orkut.ungraph,LabelPropagation,6,5.7e-05,0.069677
run_ppcsr,1000,com-orkut.ungraph,LabelPropagation,7,7.3e-05,0.068811
run_ppcsr,1000,com-orkut.ungraph,LabelPropagation,8,8.7e-05,0.069003
run_ppcsr,1000,com-orkut.ungraph,LabelPropagation,9,0.000101,0.069546
run_ppcsr,1000,com-orkut.ungraph,PageRank,0,3.315377,0.598375
run_ppcsr,1000,com-orkut.ungraph,PageRank,1,0.000175,0.630445
run_ppcsr,1000,com-orkut.ungraph,PageRank,2,0.000208,0.62049
run_ppcsr,1000,com-orkut.ungraph,PageRank,3,0.000396,0.664007
run_ppcsr,1000,com-orkut.ungraph,PageRank,4,0.000367,0.626877
run_ppcsr,1000,com-orkut.ungraph,PageRank,5,0.000174,0.586045
run_ppcsr,1000,com-orkut.ungraph,PageRank,6,0.000418,0.590007
run_ppcsr,1000,com-orkut.ungraph,PageRank,7,0.000656,0.574197
run_ppcsr,1000,com-orkut.ungraph,PageRank,8,0.00076,0.593451
run_ppcsr,1000,com-orkut.ungraph,PageRank,9,0.000955,0.577014
run_ppcsr,1000,com-orkut.ungraph,wBFS_unweighted,0,3.154871,3.680682
run_ppcsr,1000,com-orkut.ungraph,wBFS_unweighted,1,5.4e-05,3.62538
run_ppcsr,1000,com-orkut.ungraph,wBFS_unweighted,2,4.3e-05,3.517449
run_ppcsr,1000,com-orkut.ungraph,wBFS_unweighted,3,7.8e-05,3.517149
run_ppcsr,1000,com-orkut.ungraph,wBFS_unweighted,4,4.4e-05,3.517941
run_ppcsr,1000,com-orkut.ungraph,wBFS_unweighted,5,4.6e-05,3.494859
run_ppcsr,1000,com-orkut.ungraph,wBFS_unweighted,6,7.1e-05,3.559923
run_ppcsr,1000,com-orkut.ungraph,wBFS_unweighted,7,0.000413,8.235317
run_ppcsr,1000,com-orkut.ungraph,wBFS_unweighted,8,0.000127,4.410932
run_ppcsr,1000,com-orkut.ungraph,wBFS_unweighted,9,0.000487,3.559783
run_ppcsr,1000,soc-LiveJournal1,BFS,0,3.7e-05,0.01696
run_ppcsr,1000,soc-LiveJournal1,BFS,1,4.8e-05,0.015749
run_ppcsr,1000,soc-LiveJournal1,BFS,2,7.2e-05,0.015672
run_ppcsr,1000,soc-LiveJournal1,BFS,3,4.2e-05,0.015485
run_ppcsr,1000,soc-LiveJournal1,BFS,4,4.7e-05,0.01538
run_ppcsr,1000,soc-LiveJournal1,BFS,5,6.1e-05,0.015935
run_ppcsr,1000,soc-LiveJournal1,BFS,6,7.9e-05,0.01545
run_ppcsr,1000,soc-LiveJournal1,BFS,7,4.8e-05,0.016275
run_ppcsr,1000,soc-LiveJournal1,BFS,8,6.5e-05,0.015922
run_ppcsr,1000,soc-LiveJournal1,BFS,9,8.4e-05,0.016048
run_ppcsr,1000,soc-LiveJournal1,LabelPropagation,0,3.4e-05,0.040973
run_ppcsr,1000,soc-LiveJournal1,LabelPropagation,1,5.2e-05,0.040858
run_ppcsr,1000,soc-LiveJournal1,LabelPropagation,2,7.5e-05,0.041326
run_ppcsr,1000,soc-LiveJournal1,LabelPropagation,3,5e-05,0.041094
run_ppcsr,1000,soc-LiveJournal1,LabelPropagation,4,5.2e-05,0.040877
run_ppcsr,1000,soc-LiveJournal1,LabelPropagation,5,7.5e-05,0.04142
run_ppcsr,1000,soc-LiveJournal1,LabelPropagation,6,8e-05,0.041467
run_ppcsr,1000,soc-LiveJournal1,LabelPropagation,7,3.8e-05,0.040812
run_ppcsr,1000,soc-LiveJournal1,LabelPropagation,8,8.2e-05,0.040605
run_ppcsr,1000,soc-LiveJournal1,LabelPropagation,9,6.4e-05,0.040628
run_ppcsr,1000,soc-LiveJournal1,PageRank,0,3.5e-05,0.310231
run_ppcsr,1000,soc-LiveJournal1,PageRank,1,5.2e-05,0.309765
run_ppcsr,1000,soc-LiveJournal1,PageRank,2,7.3e-05,0.311267
run_ppcsr,1000,soc-LiveJournal1,PageRank,3,8.9e-05,0.300066
run_ppcsr,1000,soc-LiveJournal1,PageRank,4,8.2e-05,0.296036
run_ppcsr,1000,soc-LiveJournal1,PageRank,5,0.000106,0.298167
run_ppcsr,1000,soc-LiveJournal1,PageRank,6,0.000134,0.285443
run_ppcsr,1000,soc-LiveJournal1,PageRank,7,8.2e-05,0.291356
run_ppcsr,1000,soc-LiveJournal1,PageRank,8,8.1e-05,0.279704
run_ppcsr,1000,soc-LiveJournal1,PageRank,9,0.000117,0.276023
run_ppcsr,1000,soc-LiveJournal1,wBFS_unweighted,0,3.2e-05,5.287377
run_ppcsr,1000,soc-LiveJournal1,wBFS_unweighted,1,4.9e-05,5.188092
run_ppcsr,1000,soc-LiveJournal1,wBFS_unweighted,2,0.000575,5.430381
run_ppcsr,1000,soc-LiveJournal1,wBFS_unweighted,3,9.5e-05,5.158915
run_ppcsr,1000,soc-LiveJournal1,wBFS_unweighted,4,0.000593,5.31167
run_ppcsr,1000,soc-LiveJournal1,wBFS_unweighted,5,8.3e-05,5.17236
run_ppcsr,1000,soc-LiveJournal1,wBFS_unweighted,6,8.9e-05,5.266201
run_ppcsr,1000,soc-LiveJournal1,wBFS_unweighted,7,7.7e-05,5.07398
run_ppcsr,1000,soc-LiveJournal1,wBFS_unweighted,8,8.7e-05,5.067925
run_ppcsr,1000,soc-LiveJournal1,wBFS_unweighted,9,9.2e-05,5.129732
run_ppcsr,1000,twitter-unique-undir,BFS,0,0.000208,0.100559
run_ppcsr,1000,twitter-unique-undir,BFS,1,0.000122,0.099047
run_ppcsr,1000,twitter-unique-undir,BFS,2,0.000323,0.099692
run_ppcsr,1000,twitter-unique-undir,BFS,3,0.000243,0.099553
run_ppcsr,1000,twitter-unique-undir,BFS,4,0.000141,0.099358
run_ppcsr,1000,twitter-unique-undir,BFS,5,0.000203,0.098931
run_ppcsr,1000,twitter-unique-undir,BFS,6,0.000176,0.098946
run_ppcsr,1000,twitter-unique-undir,BFS,7,0.000135,0.098636
run_ppcsr,1000,twitter-unique-undir,BFS,8,0.000237,0.099709
run_ppcsr,1000,twitter-unique-undir,BFS,9,0.000196,0.098831
run_ppcsr,1000,twitter-unique-undir,LabelPropagation,0,8.5e-05,1.076729
run_ppcsr,1000,twitter-unique-undir,LabelPropagation,1,0.000117,1.054688
run_ppcsr,1000,twitter-unique-undir,LabelPropagation,2,0.000109,1.066112
run_ppcsr,1000,twitter-unique-undir,LabelPropagation,3,0.000112,1.062072
run_ppcsr,1000,twitter-unique-undir,LabelPropagation,4,0.000108,1.068001
run_ppcsr,1000,twitter-unique-undir,LabelPropagation,5,0.000106,1.053132
run_ppcsr,1000,twitter-unique-undir,LabelPropagation,6,0.000107,1.057361
run_ppcsr,1000,twitter-unique-undir,LabelPropagation,7,0.000109,1.068187
run_ppcsr,1000,twitter-unique-undir,LabelPropagation,8,0.000966,1.058701
run_ppcsr,1000,twitter-unique-undir,LabelPropagation,9,0.000123,1.069692
run_ppcsr,1000,twitter-unique-undir,PageRank,0,0.000102,8.944111
run_ppcsr,1000,twitter-unique-undir,PageRank,1,0.00015,8.910737
run_ppcsr,1000,twitter-unique-undir,PageRank,2,0.000106,8.70461
run_ppcsr,1000,twitter-unique-undir,PageRank,3,0.000166,8.36667
run_ppcsr,1000,twitter-unique-undir,PageRank,4,0.000186,7.829345
run_ppcsr,1000,twitter-unique-undir,PageRank,5,0.000125,7.713764
run_ppcsr,1000,twitter-unique-undir,PageRank,6,0.000218,7.686664
run_ppcsr,1000,twitter-unique-undir,PageRank,7,0.000174,7.873063
run_ppcsr,1000,twitter-unique-undir,PageRank,8,0.000208,7.781468
run_ppcsr,1000,twitter-unique-undir,PageRank,9,0.000185,7.447102
run_ppcsr,1000,twitter-unique-undir,wBFS_unweighted,0,0.000536,25.361705
run_ppcsr,1000,twitter-unique-undir,wBFS_unweighted,1,0.00012,24.359149
run_ppcsr,1000,twitter-unique-undir,wBFS_unweighted,2,0.000557,24.172953
run_ppcsr,1000,twitter-unique-undir,wBFS_unweighted,3,0.000151,23.597633
run_ppcsr,1000,twitter-unique-undir,wBFS_unweighted,4,0.000192,24.301148
run_ppcsr,1000,twitter-unique-undir,wBFS_unweighted,5,0.000619,23.883544
run_ppcsr,1000,twitter-unique-undir,wBFS_unweighted,6,0.000628,23.645793
run_ppcsr,1000,twitter-unique-undir,wBFS_unweighted,7,0.000355,28.865517
run_ppcsr,1000,twitter-unique-undir,wBFS_unweighted,8,0.001158,30.895831
run_ppcsr,1000,twitter-unique-undir,wBFS_unweighted,9,0.0006,27.585736
run_ppcsr,10000,cit-Patents,BFS,0,0.000143,0.01892
run_ppcsr,10000,cit-Patents,BFS,1,0.00019,0.017386
run_ppcsr,10000,cit-Patents,BFS,2,0.000172,0.01731
run_ppcsr,10000,cit-Patents,BFS,3,0.000188,0.017286
run_ppcsr,10000,cit-Patents,BFS,4,0.000184,0.017309
run_ppcsr,10000,cit-Patents,BFS,5,0.000168,0.017275
run_ppcsr,10000,cit-Patents,BFS,6,0.000177,0.017262
run_ppcsr,10000,cit-Patents,BFS,7,0.000177,0.01719
run_ppcsr,10000,cit-Patents,BFS,8,0.000159,0.017361
run_ppcsr,10000,cit-Patents,BFS,9,0.000167,0.01729
run_ppcsr,10000,cit-Patents,LabelPropagation,0,0.000164,0.052988
run_ppcsr,10000,cit-Patents,LabelPropagation,1,0.000217,0.051052
run_ppcsr,10000,cit-Patents,LabelPropagation,2,0.000186,0.051167
run_ppcsr,10000,cit-Patents,LabelPropagation,3,0.000217,0.05148
run_ppcsr,10000,cit-Patents,LabelPropagation,4,0.000321,0.050905
run_ppcsr,10000,cit-Patents,LabelPropagation,5,0.000199,0.051734
run_ppcsr,10000,cit-Patents,LabelPropagation,6,0.000215,0.051581
run_ppcsr,10000,cit-Patents,LabelPropagation,7,0.000189,0.051202
run_ppcsr,10000,cit-Patents,LabelPropagation,8,0.000194,0.050304
run_ppcsr,10000,cit-Patents,LabelPropagation,9,0.000203,0.052064
run_ppcsr,10000,cit-Patents,PageRank,0,0.000158,0.269635
run_ppcsr,10000,cit-Patents,PageRank,1,0.000229,0.27139
run_ppcsr,10000,cit-Patents,PageRank,2,0.000242,0.270655
run_ppcsr,10000,cit-Patents,PageRank,3,0.000231,0.269031
run_ppcsr,10000,cit-Patents,PageRank,4,0.000214,0.26461
run_ppcsr,10000,cit-Patents,PageRank,5,0.00023,0.265886
run_ppcsr,10000,cit-Patents,PageRank,6,0.000216,0.266063
run_ppcsr,10000,cit-Patents,PageRank,7,0.00023,0.268467
run_ppcsr,10000,cit-Patents,PageRank,8,0.000222,0.269045
run_ppcsr,10000,cit-Patents,PageRank,9,0.000219,0.270271
run_ppcsr,10000,cit-Patents,wBFS_unweighted,0,0.000185,5.537463
run_ppcsr,10000,cit-Patents,wBFS_unweighted,1,0.000216,5.473268
run_ppcsr,10000,cit-Patents,wBFS_unweighted,2,0.000544,5.670006
run_ppcsr,10000,cit-Patents,wBFS_unweighted,3,0.001032,5.429974
run_ppcsr,10000,cit-Patents,wBFS_unweighted,4,0.00092,5.634672
run_ppcsr,10000,cit-Patents,wBFS_unweighted,5,0.00077,5.523504
run_ppcsr,10000,cit-Patents,wBFS_unweighted,6,0.001064,5.47822
run_ppcsr,10000,cit-Patents,wBFS_unweighted,7,0.00037,5.364909
run_ppcsr,10000,cit-Patents,wBFS_unweighted,8,0.00039,5.33293
run_ppcsr,10000,cit-Patents,wBFS_unweighted,9,0.000333,5.423545
run_ppcsr,10000,com-orkut.ungraph,BFS,0,3.147449,0.009381
run_ppcsr,10000,com-orkut.ungraph,BFS,1,0.00027,0.008364
run_ppcsr,10000,com-orkut.ungraph,BFS,2,0.000258,0.008237
run_ppcsr,10000,com-orkut.ungraph,BFS,3,0.000282,0.008217
run_ppcsr,10000,com-orkut.ungraph,BFS,4,0.000265,0.008108
run_ppcsr,10000,com-orkut.ungraph,BFS,5,0.000261,0.008341
run_ppcsr,10000,com-orkut.ungraph,BFS,6,0.000265,0.008164
run_ppcsr,10000,com-orkut.ungraph,BFS,7,0.000253,0.008235
run_ppcsr,10000,com-orkut.ungraph,BFS,8,0.000261,0.00819
run_ppcsr,10000,com-orkut.ungraph,BFS,9,0.000256,0.008238
run_ppcsr,10000,com-orkut.ungraph,LabelPropagation,0,3.079802,0.064928
run_ppcsr,10000,com-orkut.ungraph,LabelPropagation,1,0.000266,0.065281
run_ppcsr,10000,com-orkut.ungraph,LabelPropagation,2,0.00026,0.064835
run_ppcsr,10000,com-orkut.ungraph,LabelPropagation,3,0.000291,0.064629
run_ppcsr,10000,com-orkut.ungraph,LabelPropagation,4,0.000271,0.065045
run_ppcsr,10000,com-orkut.ungraph,LabelPropagation,5,0.000294,0.065385
run_ppcsr,10000,com-orkut.ungraph,LabelPropagation,6,0.00028,0.066087
run_ppcsr,10000,com-orkut.ungraph,LabelPropagation,7,0.0003,0.065513
run_ppcsr,10000,com-orkut.ungraph,LabelPropagation,8,0.000286,0.065846
run_ppcsr,10000,com-orkut.ungraph,LabelPropagation,9,0.000281,0.065505
